,col_labels,corr_values
723,739b1f317,-0.012022091146782847
1021,94c5d1093,-0.012020384534912136
3533,d1e0f571b,-0.012013139849944609
706,2d7f256c6,-0.011993074249617028
2117,a7c7af91e,-0.011986720982623511
1924,6d1a3b508,-0.011947252353748742
866,4c0845957,-0.011930370229102058
1515,252d12778,-0.01192377030678261
845,a8c17e75c,-0.011900693515695334
2635,363713112,-0.011894155682684345
2306,26b2adb65,-0.011847180207342182
2525,15ea45005,-0.011829519605279844
4360,75b846f12,-0.01181900811010168
1635,2d2114d9b,-0.011817714579127314
1000,79af1068d,-0.011771293563456168
1813,d4815c074,-0.011737374855033445
2183,4c2064b00,-0.011733814956463577
3932,850027e38,-0.011729070945571645
2754,32cab3140,-0.011727882818076522
2262,2bef13c19,-0.011724875135915717
3634,cf6038b0f,-0.011720453553124037
2730,e9be18e4b,-0.011719514139252221
223,7d182d05c,-0.011707166373127081
4192,9c92cbc0c,-0.011698857093358366
1334,f8b0c7834,-0.011678787637076736
220,1e6040658,-0.011666013658038458
2932,db3839ab0,-0.011605796423422198
2627,44f09b92d,-0.011603058818875871
195,025dea3b3,-0.011600961129723886
1857,09f827f1c,-0.01160062189872277
2172,6aa919e2e,-0.011599732656523472
3567,56c679323,-0.011567275102450869
3547,26628e8d8,-0.011525936750197488
1879,e75662746,-0.011505560082485777
4236,962424dd3,-0.011494862204279869
4003,78cbd925b,-0.011480266284964825
2313,bbfff6091,-0.011472530354720437
4166,1a7de209c,-0.011460310839566331
3032,5eddab316,-0.011454804530562078
3421,9379a6483,-0.011452848588357406
278,29714c47d,-0.011445572899427402
1784,d8296080a,-0.011440240009554415
4500,09bf8b0cf,-0.011433902685899309
3651,52f946988,-0.011433443225816622
519,4c536ffc0,-0.011421417941139052
3370,16bf8b4ec,-0.01141971824033898
3125,6f9d256a9,-0.011395025746393929
967,4788578fd,-0.01139000987968235
2672,c612c5f8f,-0.011371040169711275
3668,69cab7184,-0.011353623145664375
3388,879e1f51a,-0.01133254286822934
1858,802ee804e,-0.01132713282149478
1563,f52409b3e,-0.011320431034538522
3774,42b795e64,-0.01131869165108889
147,bd7e6d2af,-0.011303935134486184
2083,e289bbcc3,-0.011297714559769292
101,9a9b4a012,-0.011294689002565528
4074,f9fad35ac,-0.011290004127644217
1243,5c208a931,-0.011288304531960428
1300,9d709da93,-0.011278176203474514
2744,023bc78d8,-0.011276748919443632
1560,2dfea2ff3,-0.011272229963223383
524,6c0e0801a,-0.011248971187320845
1255,db1b70fc8,-0.011206247611626528
3210,2cc11689d,-0.011194203341839421
1292,92c5f86c3,-0.011171596988205178
4554,6249d8488,-0.011160951653387428
2485,8579b0968,-0.011157924973302633
4050,a3ef69ad5,-0.011150854438336582
1589,1930cefda,-0.011146528855857858
855,68c7cf320,-0.011135325642181046
1584,fee2d3bf9,-0.011134906083250497
3534,d0d80d487,-0.011118663514839706
2134,57412a852,-0.011111447773471037
1792,d88a3a563,-0.011108416088597365
2454,d6af4ee1a,-0.011105323954426167
4201,5ed0c24d0,-0.011087744053600418
740,50ad55eff,-0.01106726256279658
4446,9c1d27a5c,-0.011066032881025522
4223,f950ac768,-0.011064971595165788
396,aee922a7b,-0.011005390139056765
3301,dff08f7d5,-0.011001563385025195
606,84c4fe622,-0.010966792532873717
1467,4de164057,-0.010925778464931172
1674,8e0dce2be,-0.01092214832847363
3436,93efdb50f,-0.010891895667183639
3689,22a7d1de9,-0.010879615978037297
4487,a34f8d443,-0.010877649565552552
1647,4e593c1c5,-0.010844503810000539
1833,602fd33eb,-0.01084184651669597
428,3c29aec1e,-0.010834599257109213
2347,bba402827,-0.010834599257109213
3823,2a9fed806,-0.010834493273331684
4060,9d2dea573,-0.010832618783887827
1058,cc93bdf83,-0.010808348433147536
1030,a697e9248,-0.010787906927799249
3465,27859b383,-0.010762671325670565
4708,98dea9e42,-0.010747464232595403
1259,ccba7a40b,-0.010686531401147
2065,a3e023f65,-0.010680292882232446
2624,dd80d36d7,-0.010647879383529193
892,44df9c106,-0.010629998146435794
607,54b3d6afc,-0.010611488093790951
4253,6eebf3ca4,-0.010592915141431826
2805,7d9979702,-0.010570092700857386
2234,daf731030,-0.010543624247990763
1593,78c57d7cd,-0.010515593362244124
3245,0f07e3775,-0.01051138701037053
2013,979ef2ee3,-0.010495699535525477
4482,3c9f7809d,-0.010468609496058932
1295,f960e93ae,-0.010462600229040433
109,80c0c9910,-0.010446459657408539
437,10e231d3c,-0.010419052440513468
2037,77464b17f,-0.010389698781186256
664,906d4316d,-0.010387348020838183
4519,01816048b,-0.010376728011258747
4692,2e1287e41,-0.010357743815813562
2355,ba480f343,-0.010352319569701809
4090,709573455,-0.010327692977325376
3374,d7c59a989,-0.010326687853275063
2707,776e9945e,-0.010311477437911809
852,985f4005a,-0.010308202667032376
4645,831a9e087,-0.010283986243704007
4717,eab8abf7a,-0.01023584883560935
923,c90e8490c,-0.010226985354923616
2080,413bbe772,-0.010214269136717245
221,f99a09543,-0.01020942370889298
994,4e06e4849,-0.01020228410733338
2421,d1a5f5c20,-0.010197803595536672
2276,3072d6ac4,-0.010184944174858098
3037,30eca0501,-0.010183636034186098
4140,c5ba68ea4,-0.01016543764885596
510,14fd68c51,-0.010159116885313388
1404,e871db27b,-0.010155846794648846
1198,24744410a,-0.010120963904209298
3362,7b8ac394f,-0.010108693321963636
2766,f6ba9573d,-0.010107968549842052
435,99029bf6f,-0.010092202054405254
2339,9370aa48d,-0.010091467587584018
359,d6bca77b4,-0.010087983554529223
4333,e6efe84eb,-0.010079181317553863
1709,24018f832,-0.010076387641246153
568,bd009fcb0,-0.01001369055300167
2972,5cdf0752b,-0.009996787904230791
594,8389fa5f0,-0.009987567953633838
1249,e20edfcb8,-0.00994843748087648
1974,e98dd91da,-0.009941581167776645
532,4ec3bfda8,-0.009939937346102073
3902,8eac9b173,-0.009937317404207191
2711,02861e414,-0.009935924232540774
4363,9ad654461,-0.009912556412219777
1549,93a31829f,-0.00989697818484584
375,b04bab75e,-0.00988111929294151
832,22fbf6997,-0.009880588464335293
2290,1e991f09b,-0.00987342619555179
2490,04ecdcbb3,-0.009863368187383778
4156,3f1c3c179,-0.009862195108246328
3250,23c30648e,-0.009842118219719028
4663,08c089775,-0.009825676718329927
1970,73db5b43b,-0.00981121674851118
891,2191d0a24,-0.009802138221332761
2175,0e348d340,-0.00979844698718952
1330,523ba9c40,-0.009787211477770329
1005,9a33c5c8a,-0.009786861223095123
559,5780e6ffa,-0.009779762027290485
3843,059dcb5a4,-0.009779177537663558
3216,797fddbe0,-0.009750727673853717
3944,b488b6a67,-0.009740801194868384
1534,3475c6ad7,-0.009729314869162113
4206,b3a30c6a2,-0.0097262948057846
1434,171b3a902,-0.009711571514562447
4691,46ee7f2c8,-0.00968545169605327
1895,b219e3635,-0.009677323559736604
2436,74f15ad1c,-0.009667181696458046
1054,f6c9661fc,-0.009655160480436329
2144,c9c6b51aa,-0.00962215523589588
3778,831cebed2,-0.009615660898846063
1118,e506de1e1,-0.009614592829852144
4551,b6946d764,-0.009611312731967938
4591,15e8d7f53,-0.009578398587945866
3909,e2c21c4bc,-0.009577331895558863
2400,920a04ee2,-0.009553834161614759
3685,95df9fdfc,-0.009550559021356911
3430,a240f6da7,-0.009538148909385372
3867,5cc9b6615,-0.00952198886673766
201,90db65912,-0.009506626251133047
387,96be55d28,-0.009497470359010005
3269,834f60cb1,-0.009473293322117906
354,5680531f3,-0.009457598029620118
3925,b9ba17eb6,-0.009453685103388258
1284,0b398dcb9,-0.009447753599383943
4537,2c97120d8,-0.00944749796094258
464,c8f02f3e4,-0.009429964953143952
3282,b5b797f71,-0.009415879298012393
4332,03ab9c0ea,-0.009393153051380528
1766,3bfa8340b,-0.00938374686407641
1385,ea2bef361,-0.009377304533878502
1583,08448215c,-0.009365446850816394
788,ab7b12083,-0.009355770293071294
3509,cc5570957,-0.009348967046208778
3069,1736dcf3d,-0.00934012854529478
1019,01c16cc5a,-0.009313885779186525
1613,fb9a4b46d,-0.009276276164840142
2408,761b8e0ec,-0.009259455538300402
1710,cc03b5217,-0.00925310685205339
2071,d942e677d,-0.009239958455754111
3138,b640ef3d3,-0.00923643401777727
831,5894b1b1a,-0.009223899274966044
4731,137efaa80,-0.009180668191522003
1035,ac7a97382,-0.009178682955140759
404,13f2607e4,-0.009149579871136702
4141,002d634dc,-0.009135082461332907
784,a7f6bf4a9,-0.00913010040148356
681,907e76fa9,-0.00911764243397375
3861,d5d4f936e,-0.009106193416902142
2477,5cec9a2fc,-0.00909309337219179
2316,3908749a1,-0.009080173085955053
111,0a69cc2be,-0.009055061210788636
631,cc02b385f,-0.009050945608373736
1376,0ab4a0fb9,-0.009049564587398211
3827,23d6be31e,-0.009030447994604772
925,0f73ff7fa,-0.009005192121139349
1322,dbe757217,-0.009004962962138952
1650,b4c2843b9,-0.00891822081261804
1298,9126049d8,-0.008916559719931733
731,b79729525,-0.008894709892532063
3904,0784536d6,-0.008891904410956922
1071,cf4a89033,-0.008883427678730333
1020,a37f4efc8,-0.008878192215364088
4311,072452760,-0.008843889414626018
245,1a5a424f8,-0.008832280683297243
1271,d62e18fa0,-0.008823892232150054
4566,735ea6729,-0.008810243472754687
1372,7417a6759,-0.008808949784469033
1870,168b3e5bc,-0.008786382856194905
3559,f8d75792f,-0.008786382856194905
2073,ba6d66b1c,-0.008786382856194905
4027,fc035f0aa,-0.008786382856194905
4499,a9819bda9,-0.008767892075301863
805,43727fb35,-0.00876258317415113
341,d00346a32,-0.008748093059810415
3061,3f931e2b5,-0.008744261311578393
933,dc54bd249,-0.008742814548523077
315,9ca45f3c8,-0.008710505487482114
3580,690c387d6,-0.008709955747109243
1540,a4529b4ef,-0.008697211575589317
2702,c60453293,-0.008690791819894865
4093,4cb2946ce,-0.008690779414285298
2478,60e45b5ee,-0.008675498739875631
754,ac61229b6,-0.00867474985408757
3896,25a2e8b49,-0.008665790246218462
4732,fb36b89d9,-0.008665499112585358
352,89a26cda9,-0.008628475763912043
2867,e7150f2ca,-0.008625173219345444
2903,a05794fa5,-0.008589105590399802
1993,db1da2c31,-0.008564236091405317
3314,087e01c14,-0.008558130446739202
732,62e587225,-0.0085525504731136
2793,ee99f8a68,-0.008540604492027575
1074,55dbd6bcb,-0.008518142140925446
3464,52b08fd22,-0.008514682353316526
698,8cc831c8b,-0.008503678813631642
750,8c94e6a4b,-0.00850060188890774
3425,6fff36435,-0.008489002262691052
3321,57e185aad,-0.00848831435846521
4101,dd2ad0776,-0.00845763600564919
2389,a2616a980,-0.00845736180421264
1381,47b7b878f,-0.008454450128085695
3529,9e89978e3,-0.00844866007150987
4429,077c3511c,-0.008447440874302298
4235,4eb8d43ec,-0.008447336267643747
2775,7469da4e7,-0.008418099375741646
4501,d30bbe129,-0.0084138370575427
948,8ec06d490,-0.008410847466446183
4329,0761cbb48,-0.00837567281650757
69,c4d38135f,-0.008372904083174142
204,018d6afbb,-0.008358673587942851
3966,5bef82898,-0.00835705574225151
3894,dc0118d47,-0.00835229646177092
4540,d279be266,-0.008346842133481433
2322,42ed6824a,-0.008311526724115427
3597,e10730b82,-0.008299641101043592
3444,a63aaf7cc,-0.008265316765459404
4478,c189dc362,-0.008259258537257888
417,bef84d3ad,-0.008252403140012856
3750,fae0ce474,-0.008251840433117255
507,e8b513e29,-0.008240910670219825
1154,037a54e89,-0.008213493514879369
806,c73c31769,-0.008137580714274069
3319,5a648a09d,-0.008105434621116831
3471,b76bf3f19,-0.008102427016303001
3815,aecbb0f94,-0.008087940676835529
884,0704e7155,-0.008075071227303778
1547,a2e5adf89,-0.008051765050428232
1101,613325ad7,-0.008044178673781516
1180,7ec8cff44,-0.008038082648105719
1390,88321cb27,-0.008020988909319033
3695,3974799dd,-0.008019120786651747
4068,5cf7ac69f,-0.008009924661854066
1001,4dfa4bc61,-0.008007301207126866
2298,95a2e29fc,-0.00798243103417577
4374,04be96845,-0.007970955682521924
3860,53948b2f5,-0.007965080493534575
2634,56cb93fd8,-0.007954802186832977
958,a65b73c87,-0.007948726737822341
949,810a254cf,-0.007922124070587592
1172,fa05fd36e,-0.007910633553788512
4310,c5e748f6a,-0.007906725541127172
461,2baea1172,-0.007899927177944991
3523,6e4f74c35,-0.007898245458586544
1013,653ea8253,-0.007875067878569736
2737,e8a3423d6,-0.007870815668174398
1042,ed9e99c25,-0.007853133880226461
4124,ed76b9206,-0.007846361158780159
2995,bc0bb0c26,-0.007845667230589408
3934,207021f50,-0.007792349970259062
2488,ff558c2f2,-0.00778071725419129
2519,0397f7c9b,-0.00777910723784316
2660,27461b158,-0.0077627273005954995
2713,76d34bbee,-0.007755211504722304
270,1f1f641f1,-0.007749458535922623
4302,c5fa49de1,-0.007739220681785405
3227,29ab304b9,-0.007706736513020958
1316,7ae1bfc99,-0.007705040981668457
3485,2f489369f,-0.007690772343954499
2858,3da5e42a7,-0.007667955151949507
1147,294bf4161,-0.007662710896902282
957,7f3479656,-0.007630585683181221
1808,0eabfcbc0,-0.0075869230613390196
3649,91389982b,-0.0075869230613390196
1904,a5fb00d9b,-0.007516580108471439
4317,71deb9468,-0.0075156706446718406
276,cb5161856,-0.007514247641087417
1616,2a7787202,-0.007513512173960726
264,039b8bbc6,-0.007504533973075329
494,6fee0d7b4,-0.007502828037843785
1442,480e78cb0,-0.007497525930823863
3898,47744f333,-0.007493195624060778
2422,21467a773,-0.007468032771684638
3773,cb39211ad,-0.007465666849432516
98,bd6671d31,-0.007462027409162281
530,13b8f7347,-0.0074590018450882405
3708,038cca913,-0.007418409595251813
4366,b70d43816,-0.0074029051649796545
1826,0a4e510ee,-0.007394533898739942
2153,e4dbe4822,-0.007392378006815552
2510,0022de2b3,-0.0073782340805663175
2461,4647da55a,-0.0073782340805663175
1702,211314d56,-0.007331273274442061
3984,ec88e0a6a,-0.007324886656127474
1370,42088cf50,-0.007321463755957895
3749,440d9ff74,-0.007319343216568595
4404,a48a740ef,-0.007259260345047058
2176,a542dd9e9,-0.007237128263823632
3737,81a212800,-0.007200376822271552
3081,7f16cc7a5,-0.007185481197555454
3086,5cfc625f1,-0.007155916049830821
2349,35dac887f,-0.007110707693001043
3404,25e2bcb45,-0.007106134707816159
900,2715b2d4a,-0.007065889684264313
4378,feeb05b3f,-0.007043902829902527
1460,c5a83ecbc,-0.00701719258918805
2801,91d95575e,-0.007014244718140843
4087,f9e3b03b7,-0.0070089909886357936
4088,f227c1b60,-0.0069876887678011765
1527,70b564f7b,-0.006969813494270497
4498,65b3354f4,-0.006966109722378088
4059,1f2a670dd,-0.006957448727669253
4502,8b1379b36,-0.00694306183136769
2876,295de7381,-0.0069394457150260035
1264,073914c77,-0.006930866895131435
2990,357b0dbb9,-0.006927179826493068
4227,cd15bb515,-0.006924167765140434
514,c25ea08ba,-0.006838385060344804
4020,71a56bdae,-0.0068279365427714985
4128,b4ff45038,-0.006820685108926983
4197,83b36fa6c,-0.006807866580533174
2546,a3da2277a,-0.0067682658941503335
473,cfa24e4be,-0.00676349723842457
2231,ebccb542e,-0.006760304685379477
1038,55f2b3d34,-0.006751993755633097
2412,5a1183b8c,-0.006729679078740314
2041,0019109c4,-0.006729552038779013
3206,337153b58,-0.006726528862093581
142,5d26f4d92,-0.006726528862093581
378,cd41bbc4e,-0.006714784603974356
2161,f43c09c81,-0.00670370930054589
2346,942b3234c,-0.006691390375492549
4080,0824edecb,-0.006683654633923507
2208,395dbfdac,-0.00667135427996678
839,7c4d628cf,-0.006662768208295036
2879,7a34c9e13,-0.00665794699065556
3623,b48cf2fd5,-0.0066513377166726876
3820,753e0a307,-0.006649676693223753
956,b6f5910aa,-0.0066296684208224255
2393,60b963f48,-0.006617895231698796
2499,9c3154ae6,-0.006598588341165063
3538,2e8c5cdc5,-0.006590565823720926
1093,d50798d34,-0.006586007322401619
419,133e6f674,-0.0065805245234690675
3109,aecaa2bc9,-0.006567165829049223
647,4e92107c6,-0.006548459427124563
3077,8d401b32e,-0.00654328651459781
792,b76dbbf35,-0.006540687701095474
3215,0de698985,-0.006527092434730636
1091,d70d8a779,-0.006525637888358809
216,fcab1682f,-0.0065054145915403325
4137,3e3438f04,-0.006503977059025923
541,afac06058,-0.006503202387929748
3618,d49c14235,-0.006479084026982052
680,343fd2b6e,-0.006478981696226748
712,54a1765cc,-0.006476510824123968
2090,772288e75,-0.006466228461235999
3167,5355ec916,-0.006450758903122397
2491,f66618ee4,-0.006449394285100286
1887,03490ef8c,-0.006439582495624826
1822,43dc0f90c,-0.006431318863414672
3886,81e4c7077,-0.0064235598307396955
854,30cef4483,-0.006365763473296176
883,315b44e13,-0.006348594229761796
391,9236f7b22,-0.00633609590489229
1530,33329acea,-0.00632959779605664
4072,11d9e8383,-0.006319727056927869
1777,7acda93e6,-0.00629935036819116
3218,e5587ec32,-0.006264947700617003
300,61b568ab8,-0.006264046428433111
2284,1604c0735,-0.00625735136730512
3725,69f20fee2,-0.006247339087016728
4335,3ac0589c3,-0.006228299369987991
388,2ea42a33b,-0.006221429069974138
4064,ad4d381a5,-0.006207396429186339
2423,a9ca6c2f4,-0.006191696082667661
2310,b9a4f06cd,-0.006185219367710278
4623,ba4a02efc,-0.0061780446571347075
379,5c220a143,-0.006159010738176304
4085,3f07a4581,-0.00615499429945023
4586,14d1d798e,-0.006153921834121074
430,e7fa14f98,-0.006144649202742926
869,304633ac8,-0.006119645867204016
3681,a2bd73c67,-0.006113177380647673
4455,e50c9692b,-0.006098266802832942
3951,2669d194f,-0.006098098829994874
2131,cc0045289,-0.006095422609224563
2216,85ef8a837,-0.006072242162996175
2906,18321c252,-0.006059036143492333
4574,759c9e85d,-0.006055995659220204
914,dd51d0fae,-0.006036558741742069
4349,457bd191d,-0.006029109819316888
974,24d338fd8,-0.006022097562452178
2345,5150b1a17,-0.005999616512856162
353,da2d942d5,-0.005986930755026616
4595,2a7ac8010,-0.0059742540728261045
3327,41fb39de4,-0.005954605335028106
2455,61c1b7eb6,-0.005952331758389909
1594,db6ba896a,-0.00593179899994513
716,da2a2f42d,-0.005930695505753296
4465,30609ee5b,-0.005930496666189582
3684,a79b1f060,-0.0059295384791008205
4570,3ac1ba8f9,-0.005888622152628638
3207,49fea7ce7,-0.005888622152628638
3021,c70f77ef2,-0.005857392422776045
4690,a380d5301,-0.0058444868684787024
1902,433d408b2,-0.005844183185070968
3661,fbbd5f5ae,-0.005838163417317251
1760,a36b95f78,-0.0058262809542732425
4641,7fd35c77a,-0.0058120817794269815
284,c14e46633,-0.005809864770970627
3235,38b2aa032,-0.005804607814591671
1037,24292d615,-0.005783806324543765
1345,fa9e059a1,-0.005782350161350941
27,bc3f77679,-0.00577429107200811
4510,83dbedc24,-0.005732948284751074
1611,87e9b19f9,-0.005728592484139681
563,b638b4fce,-0.005705179674246804
205,f9db72cff,-0.005698045068358206
1135,d1cf68555,-0.005693882141514786
719,812e9b700,-0.005667106600003013
1831,31015eaab,-0.005661576816875665
4451,b6623bacf,-0.00565861665900674
865,50c81fe9f,-0.005655870288888375
1919,f00a70ef6,-0.0056417441118965525
2547,e093f6639,-0.005616129260312754
3225,95e23c636,-0.0056115136692742006
904,eae6fc02f,-0.005607266078462269
3147,875ad1c4a,-0.005591755448211026
692,08565b519,-0.005591360274511574
4590,4d1f9e4d7,-0.00559014240380105
1779,e84eed5ae,-0.005589981732370202
2509,a04f3e320,-0.005586044729766296
4304,bb37ae1db,-0.005586044729766296
2975,ee39e4ce0,-0.0055592476218494615
3670,2b72620ae,-0.005554129147612968
2583,854e37761,-0.0055257706444573835
2049,7f72c937f,-0.005516395835866346
4054,633e0d42e,-0.005515601895395264
2470,d7f1f9e52,-0.005490526995065083
2268,5bca7197d,-0.00546238781007307
4290,c86c0565e,-0.005447441848459458
1003,1ba077222,-0.00544654101640054
4640,f5723deba,-0.005442169812279606
3104,5f6ea2fa9,-0.005414983487742632
287,90a438099,-0.00541390587136959
4652,300398f1c,-0.005403240808284138
3950,382606216,-0.005399944445245893
1230,48282f315,-0.005376930951892904
3326,45293f374,-0.00537599094914296
4424,8618bc1fd,-0.0053728604396934745
4198,ce30bda90,-0.0053699923557528695
912,7c28990d7,-0.005364710840055774
2364,2ea3f3caf,-0.005361914393654413
4636,4dcf81d65,-0.005347916352310343
4718,8d8bffbae,-0.005333815716134082
316,fd1187d68,-0.005306999767798621
2332,4db058006,-0.005254428365019753
4656,20a325694,-0.005239947550656105
2211,1530f6138,-0.00520782295118837
365,1074273db,-0.005159438411719462
257,c224ec4d9,-0.005156619831955119
2734,53aa182a2,-0.005132314469443531
4071,f3a4246a1,-0.005126162549968495
4127,c6d84869a,-0.0050966679771742565
582,9ddd6d137,-0.005083624358513792
1964,27c5d13c9,-0.005059541681885691
2201,d817823ff,-0.0050274484475286195
4330,b8c3205bf,-0.005027025470231184
393,dc6676b1f,-0.005023682206807418
4509,77f5250e3,-0.005022780404365469
1286,f5bdb0007,-0.004999782315879341
3752,3fdb4d5e3,-0.004989398477616762
2017,357784061,-0.004973120006944606
509,7a1e99f69,-0.004967113250984582
3039,bcc18dd40,-0.004933013945189528
1901,ba42e41fa,-0.004912356619866321
962,5c613c9de,-0.004907897796759199
2897,61b88b77a,-0.004897207781122094
2769,68afb64c3,-0.0048778360451071584
423,632586103,-0.004864577697168094
2551,670a46cd0,-0.004858165848561169
1149,5d900b8ce,-0.004857307746809933
654,0b9a18ebf,-0.004848049815071409
2555,a9f61cf27,-0.00482822319534965
3882,a8c7f5c13,-0.004817963579423431
321,bacadce94,-0.004817963579423431
3722,cf5b8da95,-0.00478423267952969
4445,40f1d0084,-0.004783350847328007
2697,50b2ed3a8,-0.004772371003203156
1041,1aca2cf15,-0.004766873911761476
4393,22abeffb6,-0.004766045269777828
3402,b59179d17,-0.0047454604209023156
3009,599096d8a,-0.0047350676050383666
2392,cc01687d0,-0.0047334211961112035
4325,7e3e026f8,-0.004708160095571699
9,dc5a8f1d8,-0.004676823361531499
2006,f9075afaf,-0.004666934561055367
2353,cc62f0df8,-0.004665832959424544
1181,3d3d91a1e,-0.004654349419635327
1862,06283f348,-0.004653411946699146
4520,29f828a0f,-0.004648174156255537
2985,86640b5ed,-0.004644354486809313
392,3d655b0ed,-0.004643408492669135
597,53c8cde8a,-0.004623401869882894
3008,08d6762f6,-0.0046119955549414155
4643,99258443a,-0.004608486902057195
1086,c84209935,-0.004608486902057195
4722,2e84e09c5,-0.004608486902057195
1701,2a984552e,-0.004608486902057195
4444,965fa6747,-0.004596884971431188
175,ddd416fe0,-0.004587820312371028
2614,90a420609,-0.004584759823077201
3564,62071f7bc,-0.004571097296482557
3873,04e7a8426,-0.004561052863183677
4334,13d6a844f,-0.004549112280958836
2596,2ce7f870e,-0.004489543287130019
4243,a7e708ce5,-0.004481521788340351
2258,f1a0b77a5,-0.004410310767138333
2289,32a20781a,-0.004392065210650906
4619,9abffd22c,-0.004377333711387382
110,9f8df01bd,-0.0043750659206066396
4578,c0f5174c7,-0.0043655789804659135
1439,7d69832bb,-0.004346971865542957
230,188e8ca61,-0.004343001780444895
237,3ccc39318,-0.004328758569518938
2644,2838d63f7,-0.004302327524432882
1067,bf45d326d,-0.004297645854764639
1997,c46028c0f,-0.004294751243989865
4459,e8468d000,-0.004271704454937263
1783,ba9f3a42c,-0.0042651967900408086
1653,9c02efa4e,-0.004253540309853295
2647,3fdef7fe4,-0.004245013706014386
3166,1aa44bdf8,-0.004227924683383529
4147,4cddcef3e,-0.004212808733698749
2337,49131c9e6,-0.004212808733698749
1838,4a9e09bff,-0.004183557056607555
1222,8643f2a4a,-0.0041788258770676795
2604,98dd5b0c6,-0.004145642958829787
979,b266d28ce,-0.004097730190595989
580,7af2b8f44,-0.0040974349140582055
2961,168c50797,-0.004093339011464134
3552,50b1dd40f,-0.004075728494058293
4102,ae1bd05ee,-0.004072624443832764
4045,027e67ec7,-0.004072296982871584
4179,555e960e5,-0.004046374039524608
4326,a246962f5,-0.004043707719658142
144,19a4e3e16,-0.004037673761190465
1055,6b1da7278,-0.004027001953046596
672,89ca53693,-0.0040245704852021
446,e86d346f8,-0.004023946208398416
695,c3c633f64,-0.0040216672296674895
2618,70260a29c,-0.00400710909009136
3315,b658cdb8f,-0.003997513259739006
3440,7a12cc314,-0.003973947972429835
920,4d2ca4d52,-0.003958255390606811
1307,4b624857b,-0.0039023942334088222
929,d72f25c1e,-0.003894666672776151
3844,fd7c50a10,-0.0038894369844313594
2180,52c9acf0d,-0.0038852865750586872
2233,a6bf610b3,-0.003882764190519432
1247,8c00634d1,-0.0038546022404727415
2045,c13ee1dc9,-0.0038358360344289202
991,57c4c03f6,-0.0038291766232469793
1268,717039eef,-0.003829131693622868
2025,fd5c6c5aa,-0.003826985129906017
1568,5e6a5bce6,-0.003822949361933809
508,d74a5ca6d,-0.003822949361933809
1270,704d68890,-0.0038136748930724454
233,b728093e6,-0.003804842887591871
1468,ac0493670,-0.003798030580592444
344,d95cab24f,-0.003774027725303457
2550,8ba7eacbb,-0.0037731027163639555
1769,9fe78f046,-0.003758359397129674
829,5747a79a9,-0.0037482231988399083
4384,58d9f565a,-0.0037457655102883414
2579,9b053a045,-0.0036757494463251507
4213,32ebdadbc,-0.0036739657991088403
2158,d6c82cd68,-0.0036459191021456895
1791,dc337b6a3,-0.0036399062961232805
720,05410a84f,-0.0036070029982029697
2785,cfa0c152e,-0.003601809658803862
1900,15d57abf7,-0.0035960162947870533
409,380d54fad,-0.0035416694422420333
1724,9ad63e274,-0.0035256046409182637
3396,ee95f6389,-0.0035230254087230592
3118,4bffaff52,-0.0035222711152076438
3093,0d8f892fe,-0.0035137368636774294
4356,1c779c188,-0.003491277956103935
1113,db18ddf75,-0.003480820103622428
3632,e7913a5ce,-0.0034656740119154415
1913,9666bfe76,-0.0034638901921871038
2280,99ce7894e,-0.0034358860657115724
2232,dd6cc6c51,-0.003425354723583331
3406,d21f097bb,-0.0034009024729301325
3957,c8438b12d,-0.0034002695483175615
1639,1602cb35d,-0.003382857612452099
3824,be02583eb,-0.0033531960866475695
405,77fa93749,-0.00335252754856371
1102,069a2c70b,-0.0033342343867781444
558,9c740daca,-0.003333627538394227
3783,bbe4423a3,-0.0033097185436705306
2044,93a445808,-0.003307544971684336
781,370f3cb6e,-0.0032842899308675286
2163,1137a0518,-0.0032816970743399683
1951,60e9cc05b,-0.0032807977896511463
1683,f902239b9,-0.003280783713641455
4316,e234cdc9b,-0.0032807341891605024
1290,c2de35a69,-0.003279595124140855
2264,b287947cc,-0.0032685451649930985
2462,d13a77c9b,-0.003263605805491198
3985,87ee785b5,-0.003257226342830777
149,2127bb611,-0.0032381539554063874
3840,7f91dc936,-0.003230957679210865
3460,dd01f3999,-0.0032223853160527017
3881,3839f8553,-0.0032190669509481458
1516,5dae1d1e8,-0.003216753559102583
355,3694b34c5,-0.003214803794970641
3949,5e5189189,-0.0032103896852925884
4172,1c1761fa1,-0.0031767099758356937
3257,84ec1e3db,-0.0031633497524651936
92,3268914c7,-0.0031554179962780347
4286,52a87bee1,-0.0031473784903765507
2571,5da2e6220,-0.003146515595676838
1397,f308f8d9d,-0.0031235841314557287
182,503de0024,-0.0031182359664701635
4019,480611708,-0.0030905553046483188
749,9aa14041f,-0.0030789187687116507
4132,baccae68e,-0.0030285178632026774
1829,35d9497eb,-0.003027950522657551
1751,65266ad22,-0.0030266970234006096
987,6469d38ef,-0.0030106480216956846
2987,9488c30e3,-0.003010416632876559
2511,135091a07,-0.0030061810021004987
3964,86875d9b0,-0.002993997900400949
2369,1c873e4a6,-0.002993347891105604
2128,7f55b577c,-0.002978207184167064
3305,3bdee45be,-0.0029647020161305006
158,26b260c2b,-0.0029604340240643495
2918,9789dc806,-0.0029599879691957023
2472,b169c8b90,-0.0029579214482790307
2662,e7962beb9,-0.002939505397153403
